"","Release_number","interview_id","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"9487",7,3489,0,2379,1997,31,1,30,2,5,1,1,0,5,1,0,20,20,64000,0,1,1,1,1,1,0,8,1,1,1,1,8,622,139,0,0,3,13,12,1,1997,42381.1344813982
"9488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9490",7,2293,0,2380,1997,65,2,0,0,0,3,4,0,0,3,0,0,30,0,0,2,0,0,0,0,0,0,1,2,5,0,8,0,0,0,0,3,11,0,2,1997,0
"9491",7,6323,1,2380,1997,41,1,42,1,17,1,1,0,5,1,5,30,0,0,1,3,3,1,2,5,0,8,1,1,1,0,8,822,17,305,17,3,12,8,1,1997,0
"9492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9495",7,5031,0,2380,1997,44,1,43,1,15,1,1,0,5,1,5,10,2,35000,55000,2,2,1,1,1,2,8,1,1,1,2,8,211,798,212,838,3,14,14,1,1997,23177.1829195147
"9496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9498",7,3404,3,2383,1997,64,2,0,0,0,3,6,0,0,3,0,0,28,0,0,3,0,0,0,0,0,0,1,1,1,3,8,0,0,0,0,3,15,0,4,1997,0
"9499",7,3670,0,2383,1997,34,1,38,0,0,4,3,0,0,1,5,12,20,6000,23000,2,2,1,1,1,2,8,1,1,1,4,8,0,0,312,259,36,16,14,1,1997,3973.23135763108
"9500",7,5517,5,2383,1997,31,1,22,2,1,1,3,0,0,1,0,25,10,11000,5000,3,3,1,1,5,0,8,1,1,1,5,8,0,0,0,0,3,17,12,8,1997,7284.25748899032
"9501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9503",7,3193,0,2390,1997,81,2,0,0,0,2,4,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,45,12,0,2,1997,0
"9504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9505",7,533,0,2391,1997,76,2,0,0,0,3,4,0,0,3,0,0,20,0,0,4,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,45,6,0,2,1997,0
"9506",7,2383,0,2391,1997,47,1,43,2,15,1,1,40,5,1,5,30,20,26000,13000,3,3,1,1,5,0,0,1,1,5,0,0,374,317,663,319,45,12,12,1,1997,17217.335883068
"9507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9514",7,1376,0,2392,1997,55,1,52,0,0,1,2,0,5,1,5,50,0,26240,9100,5,3,1,3,5,0,8,1,3,5,0,8,706,219,703,408,45,7,7,1,1997,17376.2651373733
"9515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9518",7,4138,0,2392,1997,30,1,23,2,1,1,1,60,5,1,5,7,0,30000,16000,2,1,1,1,1,1,8,1,1,5,0,8,441,19,755,19,45,12,13,1,1997,19866.1567881554
"9519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9526",7,1024,0,2392,1997,30,1,26,2,7,1,1,0,5,1,0,28,28,39000,5700,1,1,1,3,5,0,8,1,1,5,0,8,651,197,0,0,45,12,9,1,1997,25826.003824602
"9527",7,2385,0,2392,1997,33,1,31,2,5,1,1,0,5,1,5,16,16,25000,16000,2,2,1,1,5,0,8,1,1,5,0,8,762,527,245,628,45,12,12,1,1997,16555.1306567962
"9528",7,2382,4,2392,1997,44,1,32,2,10,1,1,30,5,1,5,30,5,18000,4000,1,2,1,1,1,2,8,1,1,1,2,8,415,67,415,69,16,14,14,5,1997,11919.6940728933
"9529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9533",7,3274,0,2393,1997,58,1,57,0,0,1,1,0,5,1,0,20,0,40000,0,2,2,1,1,5,0,1,1,1,1,5,1,740,937,0,0,9,17,12,1,1997,26488.2090508739
"9534",7,3272,2,2393,1997,33,1,0,0,0,4,1,1,5,2,0,0,10,35000,0,1,0,0,0,0,0,0,1,1,1,4,1,4,739,0,0,42,16,0,3,1997,23177.1829195147
"9535",7,2539,0,2393,1997,31,1,0,0,0,5,1,0,5,2,0,0,2,32000,0,2,0,0,0,0,0,0,5,1,1,4,1,281,247,0,0,42,16,0,2,1997,21190.5672406991
"9536",7,2809,0,2393,1997,32,1,32,2,1,1,1,0,5,1,5,20,0,9999998,15000,2,2,5,1,1,4,8,5,1,1,4,8,31,849,142,857,42,16,16,1,1997,6622050.93830802
"9537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9539",7,4032,0,2397,1997,73,2,0,0,0,3,4,0,0,3,0,0,21,0,0,2,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,20,12,0,2,1997,0
"9540",7,4876,1,2397,1997,42,1,0,0,0,5,1,0,5,2,0,0,10,44000,0,2,0,0,0,0,0,0,1,1,1,1,1,961,937,0,0,20,13,0,2,1997,29137.0299559613
"9541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9542",7,175,0,2397,1997,48,1,48,0,0,1,1,0,5,1,0,40,20,96000,0,1,1,1,1,1,1,1,1,1,1,5,1,964,927,0,0,20,17,13,1,1997,63571.7017220973
"9543",7,4124,1,2397,1997,27,1,0,0,0,2,1,60,5,2,0,0,2,42000,0,2,0,0,0,0,0,0,1,1,1,1,1,202,708,0,0,20,13,0,5,1997,27812.6195034176
"9544",7,6095,5,2397,1997,22,1,0,1,7,2,1,0,5,2,0,0,1,40000,0,1,0,0,0,0,0,0,1,1,5,0,1,381,67,0,0,20,12,0,8,1997,26488.2090508739
"9545",7,4416,1,2397,1997,26,1,28,3,1,1,1,0,5,1,0,60,10,9999998,0,1,1,1,1,1,1,1,1,1,1,1,1,962,927,0,0,20,13,13,1,1997,6622050.93830802
"9546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9547",7,3745,0,2397,1997,41,2,0,1,14,5,1,0,5,3,0,0,6,36000,0,1,0,0,0,0,0,0,1,1,1,0,1,282,528,0,0,20,99,0,2,1997,23839.3881457865
"9548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9549",7,5198,8,2397,1997,27,1,25,0,0,1,1,0,5,1,0,14,3,23000,0,1,2,1,1,1,4,1,1,1,1,2,1,962,937,0,0,20,14,16,8,1997,15230.7202042525
"9550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9554",7,4414,0,2401,1997,65,1,55,0,0,1,4,0,0,1,0,24,14,0,0,3,1,1,1,5,0,8,1,1,5,0,99,0,0,0,0,19,12,12,1,1997,0
"9555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9557",7,5237,0,2406,1997,64,2,0,0,0,4,4,0,0,3,0,0,10,0,0,2,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,31,12,0,2,1997,0
"9558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9560",7,3303,0,2408,1997,50,1,0,0,0,4,1,0,5,2,0,0,3,64000,0,2,0,0,0,0,0,0,1,1,1,1,2,3,738,0,0,4,13,0,2,1997,42381.1344813982
"9561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9563",7,4635,0,2409,1997,72,1,64,0,0,1,8,0,0,1,0,36,0,0,0,5,3,1,1,5,0,8,1,1,1,4,8,0,0,0,0,34,16,12,1,1997,0
"9564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9567",7,3456,0,2409,1997,37,1,36,3,5,1,1,0,5,1,5,21,7,17000,17000,2,2,1,1,1,3,8,1,1,1,2,8,602,158,310,628,34,14,15,1,1997,11257.4888466214
"9568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9571",7,2227,0,2409,1997,45,1,43,0,0,1,1,0,5,1,0,60,6,9999999,0,2,2,1,1,5,0,8,1,1,5,0,8,610,219,0,0,34,12,12,1,1997,6622051.60051325
"9572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9573",7,4748,0,2409,1997,39,1,46,2,11,1,1,0,5,1,5,16,0,17500,28000,2,2,1,9,9,0,99,1,1,5,0,8,903,809,926,838,34,12,99,1,1997,11588.5914597573
"9574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9579",7,3551,3,2410,1997,52,2,0,0,0,3,1,0,5,3,0,0,15,12818,0,3,0,0,0,0,0,0,1,1,5,0,8,903,858,0,0,34,12,0,4,1997,8488.14659035254
"9580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9581",7,3403,0,2410,1997,33,1,32,2,6,1,1,0,5,1,0,30,0,40000,1200,3,3,1,1,5,0,0,1,1,5,0,0,461,469,0,0,34,12,12,1,1997,26488.2090508739
"9582",7,4667,1,2410,1997,26,1,28,1,1,1,1,0,5,1,0,40,10,20000,0,1,3,1,1,5,0,8,1,2,5,0,8,912,669,0,0,34,10,12,1,1997,13244.1045254369
"9583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9585",7,3836,0,2411,1997,51,2,0,2,4,3,1,40,5,3,0,0,10,16500,0,2,0,0,0,0,0,0,1,9,9,0,99,394,417,0,0,34,99,0,2,1997,10926.3862334855
"9586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9587",7,3766,0,2411,1997,23,1,0,0,0,2,1,0,5,2,0,0,6,30000,0,2,0,0,0,0,0,0,1,2,5,0,8,436,69,0,0,9,11,0,2,1997,19866.1567881554
"9588",7,1594,0,2411,1997,33,1,30,3,1,1,1,0,5,1,0,70,5,33000,0,2,2,1,1,5,0,8,1,1,5,0,8,315,127,0,0,34,12,12,1,1997,21852.772466971
"9589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9593",7,638,0,2412,1997,54,1,51,1,17,1,1,0,5,1,0,42,42,0,9000,2,2,1,1,5,0,8,1,1,5,0,8,285,727,0,0,34,12,12,1,1997,0
"9594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9595",7,391,0,2412,1997,30,1,28,1,1,1,1,0,5,1,0,28,0,0,0,2,3,1,1,5,0,8,1,1,5,0,8,602,219,0,0,34,12,12,1,1997,0
"9596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9599",7,3778,0,2416,1997,43,1,43,1,11,1,1,0,5,1,5,35,14,44000,16000,1,1,1,1,1,2,1,1,1,5,0,1,245,609,355,707,37,12,14,1,1997,29137.0299559613
"9600",7,5572,1,2416,1997,42,1,0,2,15,4,1,0,5,2,0,0,20,52000,0,1,0,0,0,0,0,0,1,1,1,0,1,326,717,0,0,37,12,0,5,1997,34434.6717661361
"9601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"9602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
